Date,Author,Attribution,ID
2006/1/5,Walter Harley,production,100
2006/1/5,Walter Harley,production,100
2006/1/5,Walter Harley,production,100
2006/1/5,Walter Harley,production,100
2006/1/5,Walter Harley,production,100
2006/1/5,Walter Harley,production,100
2006/1/5,Walter Harley,production,100
2006/1/5,Kent Johnson,production,1016
2006/1/5,maeschli,test,1152
2006/1/5,maeschli,test,1152
2006/1/5,mdaniel,test,124
2006/1/5,mdaniel,test,124
2006/1/5,mdaniel,test,124
2006/1/5,mdaniel,test,124
2006/1/5,mdaniel,test,124
2006/1/5,mdaniel,test,124
2006/1/5,mdaniel,test,124
2006/1/5,Olivier Thomann,production,15
2006/1/5,Olivier Thomann,production,15
2006/1/5,Olivier Thomann,production,15
2006/1/5,Olivier Thomann,test,8
2006/1/5,Olivier Thomann,test,8
2006/1/4,Frederic Fusier,test,1321
2006/1/4,Frederic Fusier,test,1321
2006/1/4,Frederic Fusier,production,172
2006/1/4,Olivier Thomann,production,512
2006/1/4,mdaniel,test,68
2006/1/4,mdaniel,test,68
2006/1/4,mdaniel,test,68
2006/1/4,mdaniel,test,68
2006/1/4,mdaniel,test,68
2006/1/4,mdaniel,test,68
2006/1/4,mdaniel,test,68
2006/1/4,mdaniel,test,68
2006/1/4,mdaniel,test,68
2006/1/4,mdaniel,test,68
2006/1/4,mdaniel,test,68
2006/1/4,mdaniel,test,68
2006/1/4,mdaniel,test,68
2006/1/4,mdaniel,test,68
2006/1/4,mdaniel,test,68
2006/1/4,mdaniel,test,68
2006/1/4,mdaniel,test,68
2006/1/4,mdaniel,test,68
2006/1/4,mdaniel,test,68
2006/1/4,mdaniel,test,68
2006/1/4,mdaniel,test,68
2006/1/4,mdaniel,test,68
2006/1/4,mdaniel,test,68
2006/1/4,mdaniel,test,68
2006/1/4,mdaniel,test,68
2006/1/4,mdaniel,test,68
2006/1/4,Jesse Garms,production,106
2006/1/4,Jesse Garms,production,106
2006/1/4,Jesse Garms,production,106
2006/1/4,Jesse Garms,production,106
2006/1/4,Jesse Garms,production,106
2006/1/4,Jesse Garms,production,106
2006/1/4,Jesse Garms,production,106
2006/1/4,Jesse Garms,production,106
2006/1/4,Olivier Thomann,test,1198
2006/1/4,Olivier Thomann,test,1198
2006/1/4,Olivier Thomann,test,1198
2006/1/4,Olivier Thomann,test,1198
2006/1/4,Olivier Thomann,test,1198
2006/1/4,Olivier Thomann,test,1198
2006/1/4,Olivier Thomann,test,1198
2006/1/4,Olivier Thomann,test,1198
2005/12/23,tyeung,test,1193
2005/12/22,Olivier Thomann,production,468
2005/12/22,Olivier Thomann,production,468
2005/12/20,Olivier Thomann,production,16
2005/12/20,Olivier Thomann,production,16
2005/12/20,Olivier Thomann,production,616
2005/12/20,Olivier Thomann,production,616
2005/12/20,Olivier Thomann,test,1133
2005/12/20,Olivier Thomann,test,1133
2005/12/17,Olivier Thomann,production,762
2005/12/17,Philipe Mulet,production,202
2005/12/17,Philipe Mulet,production,202
2005/12/17,Philipe Mulet,production,202
2005/12/17,Philipe Mulet,production,202
2005/12/17,Philipe Mulet,production,202
2005/12/17,Philipe Mulet,production,202
2005/12/17,Philipe Mulet,test,1195
2005/12/17,Philipe Mulet,test,1195
2005/12/17,Philipe Mulet,test,1195
2005/12/17,Philipe Mulet,test,1195
2005/12/17,Philipe Mulet,test,1195
2005/12/17,Olivier Thomann,production,402
2005/12/17,Olivier Thomann,test,1198
2005/12/17,Olivier Thomann,test,1198
2005/12/17,Olivier Thomann,test,1198
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,production,21
2005/12/17,Olivier Thomann,test,504
2005/12/17,Olivier Thomann,test,504
2005/12/17,Olivier Thomann,test,1137
2005/12/17,Olivier Thomann,test,1137
2005/12/17,Olivier Thomann,test,1137
2005/12/17,Olivier Thomann,test,1137
2005/12/17,Olivier Thomann,test,1137
2005/12/17,Olivier Thomann,test,1137
2005/12/17,Olivier Thomann,test,1137
2005/12/17,Olivier Thomann,test,1137
2005/12/17,Olivier Thomann,production,512
2005/12/17,Jesse Garms,production,7
2005/12/16,Walter Harley,production,154
2005/12/16,Walter Harley,production,154
2005/12/15,Walter Harley,production,84
2005/12/15,Walter Harley,production,84
2005/12/15,Walter Harley,production,474
2005/12/15,Walter Harley,production,474
2005/12/15,Walter Harley,production,106
2005/12/15,Walter Harley,production,106
2005/12/15,Walter Harley,production,106
2005/12/15,Walter Harley,production,106
2005/12/15,Walter Harley,production,106
2005/12/15,Walter Harley,production,106
2005/12/15,Philipe Mulet,test,1292
2005/12/15,Philipe Mulet,test,1292
2005/12/15,Olivier Thomann,test,283
2005/12/15,Olivier Thomann,test,283
2005/12/15,Olivier Thomann,test,283
2005/12/14,Olivier Thomann,production,692
2005/12/14,Olivier Thomann,production,692
2005/12/14,Olivier Thomann,production,697
2005/12/14,Olivier Thomann,production,692
2005/12/14,Olivier Thomann,test,1198
2005/12/14,Olivier Thomann,production,692
2005/12/14,Olivier Thomann,production,697
2005/12/14,Olivier Thomann,production,697
2005/12/14,Olivier Thomann,test,1198
2005/12/14,Olivier Thomann,test,1198
2005/12/14,Olivier Thomann,test,1198
2005/12/14,Olivier Thomann,production,615
2005/12/14,Olivier Thomann,test,1198
2005/12/14,Olivier Thomann,test,1198
2005/12/14,Olivier Thomann,test,1198
2005/12/14,Olivier Thomann,production,159
2005/12/14,Olivier Thomann,production,160
2005/12/14,Olivier Thomann,test,1198
2005/12/14,Frederic Fusier,test,1327
2005/12/14,Frederic Fusier,test,1327
2005/12/14,Frederic Fusier,production,220
2005/12/14,Olivier Thomann,production,153
2005/12/14,Olivier Thomann,production,160
2005/12/14,Olivier Thomann,production,160
2005/12/14,Olivier Thomann,production,580
2005/12/14,Olivier Thomann,production,580
2005/12/14,Olivier Thomann,production,580
2005/12/14,Olivier Thomann,production,580
2005/12/14,Olivier Thomann,production,580
2005/12/14,Olivier Thomann,production,692
2005/12/14,Olivier Thomann,production,159
2005/12/14,Olivier Thomann,production,159
2005/12/14,tyeung,production,460
2005/12/14,Jerome Lanneluc,production,963
2005/12/14,Frederic Fusier,production,673
2005/12/14,Frederic Fusier,production,673
2005/12/14,Frederic Fusier,production,673
2005/12/14,Frederic Fusier,production,673
2005/12/14,Frederic Fusier,production,1081
2005/12/13,David Audel,production,328
2005/12/13,David Audel,production,328
2005/12/13,tyeung,production,1077
2005/12/13,tyeung,production,1077
2005/12/13,tyeung,production,1077
2005/12/13,tyeung,production,1077
2005/12/13,tyeung,production,1077
2005/12/13,tyeung,production,1077
2005/12/13,tyeung,production,1077
2005/12/13,Frederic Fusier,test,1391
2005/12/13,Frederic Fusier,test,1391
2005/12/13,Frederic Fusier,test,1391
2005/12/13,Frederic Fusier,test,1391
2005/12/13,Frederic Fusier,test,1391
2005/12/13,Frederic Fusier,test,1391
2005/12/10,Jerome Lanneluc,test,1152
2005/12/10,tyeung,production,106
2005/12/10,tyeung,production,106
2005/12/10,tyeung,production,106
2005/12/10,tyeung,production,106
2005/12/10,tyeung,production,106
2005/12/10,tyeung,production,106
2005/12/10,tyeung,production,106
2005/12/10,Jesse Garms,production,421
2005/12/10,Jesse Garms,production,421
2005/12/10,Walter Harley,production,107
2005/12/10,Jesse Garms,production,513
2005/12/10,Jesse Garms,production,100
2005/12/10,Frederic Fusier,test,1286
2005/12/10,Frederic Fusier,test,1286
2005/12/10,maeschli,test,1152
2005/12/9,David Audel,production,692
2005/12/9,David Audel,production,692
2005/12/9,tyeung,production,106
2005/12/9,tyeung,production,106
2005/12/9,tyeung,production,106
2005/12/9,tyeung,production,106
2005/12/9,tyeung,production,106
2005/12/9,tyeung,production,106
2005/12/9,tyeung,production,106
2005/12/9,Frederic Fusier,test,1321
2005/12/9,Frederic Fusier,test,1321
2005/12/9,Frederic Fusier,test,1321
2005/12/8,Olivier Thomann,production,692
2005/12/8,Olivier Thomann,production,692
2005/12/8,Olivier Thomann,production,692
2005/12/8,Olivier Thomann,production,692
2005/12/8,Jerome Lanneluc,production,159
2005/12/8,Jerome Lanneluc,production,159
2005/12/8,Jerome Lanneluc,test,1133
2005/12/8,Jerome Lanneluc,test,1133
2005/12/8,Jerome Lanneluc,test,1133
2005/12/8,Jerome Lanneluc,test,1133
2005/12/8,Jerome Lanneluc,test,1133
2005/12/8,Jerome Lanneluc,production,785
2005/12/8,Frederic Fusier,test,1321
2005/12/8,Frederic Fusier,test,1321
2005/12/8,Frederic Fusier,test,1321
2005/12/8,Olivier Thomann,production,222
2005/12/8,Olivier Thomann,production,222
2005/12/8,Olivier Thomann,production,222
2005/12/8,Olivier Thomann,production,222
2005/12/8,Olivier Thomann,production,481
2005/12/8,Olivier Thomann,production,692
2005/12/8,Olivier Thomann,production,692
2005/12/8,Olivier Thomann,production,692
2005/12/8,Olivier Thomann,production,692
2005/12/8,Olivier Thomann,production,692
2005/12/8,Olivier Thomann,production,692
2005/12/8,Olivier Thomann,production,692
2005/12/8,Jerome Lanneluc,test,1133
2005/12/8,Jerome Lanneluc,test,1133
2005/12/8,Jerome Lanneluc,test,1133
2005/12/7,Jerome Lanneluc,test,1213
2005/12/7,Jerome Lanneluc,production,1053
2005/12/7,Jerome Lanneluc,production,1053
2005/12/7,Jerome Lanneluc,production,1053
2005/12/7,Jerome Lanneluc,production,1053
2005/12/7,Jerome Lanneluc,production,1053
2005/12/7,Jerome Lanneluc,production,1053
2005/12/7,Jerome Lanneluc,production,1053
2005/12/7,Jerome Lanneluc,production,1053
2005/12/7,Jerome Lanneluc,production,1053
2005/12/7,Jerome Lanneluc,production,1053
2005/12/7,Jerome Lanneluc,production,1053
2005/12/7,Jerome Lanneluc,production,1053
2005/12/7,Jerome Lanneluc,production,1053
2005/12/7,Walter Harley,production,103
2005/12/7,Walter Harley,production,103
2005/12/7,Walter Harley,production,103
2005/12/7,Walter Harley,production,103
2005/12/7,Walter Harley,production,103
2005/12/7,Walter Harley,production,103
2005/12/7,Walter Harley,production,103
2005/12/7,Walter Harley,production,103
2005/12/7,tyeung,production,100
2005/12/7,Jesse Garms,production,106
2005/12/7,Jesse Garms,production,106
2005/12/7,Jesse Garms,production,106
2005/12/7,Jesse Garms,production,106
2005/12/7,Jesse Garms,production,106
2005/12/7,Jesse Garms,production,106
2005/12/7,Jesse Garms,production,106
2005/12/7,Jesse Garms,production,106
2005/12/7,Jesse Garms,production,106
2005/12/7,Jesse Garms,production,106
2005/12/7,Jesse Garms,production,106
2005/12/7,Jesse Garms,production,106
2005/12/7,Jesse Garms,production,106
2005/12/7,Jesse Garms,production,106
2005/12/7,Jesse Garms,production,106
2005/12/7,Jesse Garms,production,106
2005/12/7,Jesse Garms,production,106
2005/12/7,Jesse Garms,production,106
2005/12/7,Jesse Garms,production,106
2005/12/7,Jesse Garms,production,106
2005/12/7,Kent Johnson,test,1375
2005/12/7,Kent Johnson,test,1375
2005/12/7,Kent Johnson,test,1375
2005/12/7,Kent Johnson,test,1375
2005/12/7,Kent Johnson,test,1375
2005/12/7,mdaniel,test,143
2005/12/7,mdaniel,test,143
2005/12/7,mdaniel,test,143
2005/12/7,Kent Johnson,test,1214
2005/12/7,Kent Johnson,test,1214
2005/12/7,Kent Johnson,test,1214
2005/12/7,Kent Johnson,test,1214
2005/12/7,Kent Johnson,test,1214
2005/12/7,Philipe Mulet,test,1292
2005/12/6,mdaniel,production,51
2005/12/6,Frederic Fusier,production,704
2005/12/6,Olivier Thomann,production,159
2005/12/6,Olivier Thomann,production,159
2005/12/6,Olivier Thomann,test,1198
2005/12/6,Olivier Thomann,test,1198
2005/12/6,Kent Johnson,production,586
2005/12/6,Frederic Fusier,test,715
2005/12/6,Frederic Fusier,test,715
2005/12/6,Frederic Fusier,test,715
2005/12/6,Kent Johnson,test,1375
2005/12/6,Kent Johnson,test,1375
2005/12/6,Kent Johnson,test,1375
2005/12/6,Kent Johnson,test,1375
2005/12/6,Kent Johnson,test,1375
2005/12/6,Kent Johnson,test,1375
2005/12/6,Kent Johnson,test,1375
2005/12/6,Kent Johnson,test,1375
2005/12/6,Kent Johnson,test,1375
2005/12/6,Kent Johnson,test,1375
2005/12/6,Kent Johnson,test,1375
2005/12/6,Kent Johnson,test,1375
2005/12/6,Kent Johnson,test,1375
2005/12/6,Kent Johnson,production,704
2005/12/6,Kent Johnson,production,704
2005/12/6,Kent Johnson,test,1214
2005/12/6,Kent Johnson,test,1214
2005/12/6,Kent Johnson,test,1214
2005/12/6,Kent Johnson,production,1016
2005/12/6,Olivier Thomann,production,697
2005/12/6,Philipe Mulet,test,344
2005/12/6,Philipe Mulet,test,344
2005/12/6,Philipe Mulet,test,344
2005/12/6,Philipe Mulet,test,344
2005/12/6,Philipe Mulet,test,68
2005/12/6,Philipe Mulet,test,68
2005/12/6,Philipe Mulet,test,68
2005/12/6,Philipe Mulet,test,68
2005/12/6,Philipe Mulet,test,68
2005/12/6,Olivier Thomann,production,159
2005/12/6,Olivier Thomann,production,159
2005/12/6,Olivier Thomann,production,159
2005/12/6,Olivier Thomann,production,159
2005/12/6,Olivier Thomann,production,159
2005/12/6,Olivier Thomann,production,159
2005/12/6,Frederic Fusier,production,586
2005/12/6,Frederic Fusier,production,358
2005/12/6,Frederic Fusier,production,358
2005/12/6,Frederic Fusier,production,358
2005/12/6,Frederic Fusier,production,358
2005/12/6,Frederic Fusier,production,358
2005/12/6,Frederic Fusier,production,358
2005/12/6,Frederic Fusier,production,358
2005/12/6,Frederic Fusier,production,358
2005/12/6,Frederic Fusier,production,358
2005/12/6,Frederic Fusier,production,358
2005/12/6,Olivier Thomann,production,585
2005/12/6,Olivier Thomann,production,585
2005/12/6,Olivier Thomann,production,585
2005/12/6,Olivier Thomann,production,585
2005/12/6,Olivier Thomann,production,585
2005/12/6,Olivier Thomann,production,585
2005/12/6,Olivier Thomann,production,585
2005/12/6,Olivier Thomann,production,585
2005/12/5,Philipe Mulet,test,1292
2005/12/5,Philipe Mulet,test,1292
2005/12/5,Philipe Mulet,test,1292
2005/12/5,Philipe Mulet,test,1292
2005/12/5,Philipe Mulet,test,1292
2005/12/5,Philipe Mulet,test,1292
2005/12/5,Philipe Mulet,test,1292
2005/12/3,Jerome Lanneluc,production,704
2005/12/3,Olivier Thomann,production,16
2005/12/3,Olivier Thomann,production,16
2005/12/3,Olivier Thomann,test,1308
2005/12/3,Olivier Thomann,test,1250
2005/12/3,Olivier Thomann,test,1179
2005/12/3,Olivier Thomann,production,600
2005/12/3,Olivier Thomann,production,600
2005/12/3,Olivier Thomann,production,600
2005/12/2,Olivier Thomann,production,222
2005/12/2,Frederic Fusier,test,1328
2005/12/2,Jerome Lanneluc,test,216
2005/12/2,Jerome Lanneluc,test,216
2005/12/2,Frederic Fusier,test,963
2005/12/2,Frederic Fusier,test,963
2005/12/2,Frederic Fusier,test,963
2005/12/1,Olivier Thomann,production,159
2005/12/1,Jerome Lanneluc,test,1213
2005/12/1,Jerome Lanneluc,test,1213
2005/12/1,Jerome Lanneluc,test,1213
2005/11/30,Jerome Lanneluc,production,700
2005/11/30,Jerome Lanneluc,test,1318
2005/11/30,Jerome Lanneluc,test,1318
2005/11/30,Jerome Lanneluc,test,1318
2005/11/30,Jerome Lanneluc,test,1318
2005/11/30,Jerome Lanneluc,production,692
2005/11/29,Frederic Fusier,test,1328
2005/11/29,Frederic Fusier,test,1328
2005/11/29,Jerome Lanneluc,production,283
2005/11/29,Jerome Lanneluc,test,1318
2005/11/29,Jerome Lanneluc,test,1318
2005/11/29,Jerome Lanneluc,test,1318
2005/11/29,Jerome Lanneluc,test,1318
2005/11/29,Jerome Lanneluc,test,1318
2005/11/29,Frederic Fusier,test,1328
2005/11/29,Frederic Fusier,test,1328
2005/11/29,Frederic Fusier,test,1328
2005/11/29,tyeung,production,138
2005/11/29,Frederic Fusier,test,1327
2005/11/29,Frederic Fusier,test,1327
2005/11/29,maeschli,production,641
2005/11/29,Jerome Lanneluc,test,1213
2005/11/29,Jerome Lanneluc,test,1213
2005/11/29,Jerome Lanneluc,test,1213
2005/11/28,Frederic Fusier,production,354
2005/11/28,Frederic Fusier,production,354
2005/11/28,Frederic Fusier,production,354
2005/11/28,Frederic Fusier,production,354
2005/11/28,Frederic Fusier,production,765
2005/11/28,Frederic Fusier,test,1260
2005/11/28,Frederic Fusier,test,1260
2005/11/28,Frederic Fusier,test,1211
2005/11/28,Frederic Fusier,test,1211
2005/11/28,David Audel,test,1223
2005/11/28,David Audel,test,1223
2005/11/28,David Audel,test,1223
2005/11/28,maeschli,test,1161
2005/11/28,maeschli,test,1161
2005/11/28,maeschli,test,1161
2005/11/28,maeschli,test,1161
2005/11/28,maeschli,test,1161
2005/11/28,maeschli,test,1161
2005/11/28,maeschli,test,1161
2005/11/28,Frederic Fusier,test,1328
2005/11/28,Frederic Fusier,test,1328
2005/11/27,Olivier Thomann,test,1211
2005/11/27,Olivier Thomann,test,1211
2005/11/26,Olivier Thomann,production,680
2005/11/26,Olivier Thomann,production,680
2005/11/26,Olivier Thomann,production,680
2005/11/26,Olivier Thomann,production,680
2005/11/26,Olivier Thomann,production,762
2005/11/26,Philipe Mulet,test,1205
2005/11/26,Philipe Mulet,test,1205
2005/11/26,Philipe Mulet,test,1205
2005/11/26,Philipe Mulet,test,1205
2005/11/26,Philipe Mulet,test,1205
2005/11/26,Philipe Mulet,test,1205
2005/11/26,Philipe Mulet,test,1205
2005/11/26,Philipe Mulet,test,1205
2005/11/26,Philipe Mulet,test,1205
2005/11/26,Olivier Thomann,test,210
2005/11/26,Olivier Thomann,test,210
2005/11/26,Olivier Thomann,test,210
2005/11/26,Frederic Fusier,test,1137
2005/11/26,Frederic Fusier,test,1137
2005/11/26,Frederic Fusier,test,1137
2005/11/26,Frederic Fusier,test,1137
2005/11/26,Frederic Fusier,test,1137
2005/11/26,Frederic Fusier,test,1137
2005/11/26,Frederic Fusier,test,1137
2005/11/26,Frederic Fusier,test,1137
2005/11/26,Frederic Fusier,test,1137
2005/11/26,Frederic Fusier,test,1137
2005/11/26,Frederic Fusier,test,1137
2005/11/26,Frederic Fusier,test,1137
2005/11/26,Frederic Fusier,test,1137
2005/11/26,Frederic Fusier,test,1137
2005/11/26,Frederic Fusier,test,1137
2005/11/26,Frederic Fusier,test,1137
2005/11/26,Frederic Fusier,test,1137
2005/11/26,Frederic Fusier,test,1137
2005/11/26,Frederic Fusier,test,1137
2005/11/26,Frederic Fusier,test,1137
2005/11/26,Frederic Fusier,test,1137
2005/11/26,Frederic Fusier,test,1137
2005/11/26,Frederic Fusier,test,1137
2005/11/26,Frederic Fusier,test,1137
2005/11/26,Frederic Fusier,test,1137
2005/11/26,Frederic Fusier,test,1137
2005/11/26,Frederic Fusier,test,1137
2005/11/26,Frederic Fusier,test,1137
2005/11/26,Frederic Fusier,production,765
2005/11/26,Olivier Thomann,test,143
2005/11/26,Frederic Fusier,test,1176
2005/11/26,Frederic Fusier,test,1176
2005/11/26,Frederic Fusier,test,1176
2005/11/26,Frederic Fusier,test,1176
2005/11/25,Frederic Fusier,production,826
2005/11/25,Frederic Fusier,test,1186
2005/11/25,Kent Johnson,production,957
2005/11/25,Kent Johnson,production,731
2005/11/25,Kent Johnson,production,731
2005/11/25,Kent Johnson,production,16
2005/11/25,Kent Johnson,production,16
2005/11/25,Kent Johnson,production,16
2005/11/25,Frederic Fusier,test,1175
2005/11/25,Frederic Fusier,test,1175
2005/11/25,Frederic Fusier,test,1175
2005/11/25,Frederic Fusier,test,1175
2005/11/25,Frederic Fusier,test,1175
2005/11/25,Frederic Fusier,test,1175
2005/11/25,Frederic Fusier,test,1175
2005/11/25,Frederic Fusier,test,1286
2005/11/25,Olivier Thomann,production,1099
2005/11/25,Olivier Thomann,production,1099
2005/11/25,Olivier Thomann,production,1099
2005/11/25,Frederic Fusier,test,1288
2005/11/24,Frederic Fusier,test,1286
2005/11/24,Frederic Fusier,test,1286
2005/11/24,Frederic Fusier,test,1286
2005/11/24,Frederic Fusier,test,1286
2005/11/24,Jerome Lanneluc,test,283
2005/11/24,Jerome Lanneluc,test,283
2005/11/24,Jerome Lanneluc,test,283
2005/11/24,Jerome Lanneluc,test,1172
2005/11/24,Jerome Lanneluc,test,1172
2005/11/24,maeschli,production,27
2005/11/24,Jerome Lanneluc,test,1385
2005/11/24,Jerome Lanneluc,test,1385
2005/11/24,Olivier Thomann,production,16
2005/11/24,Olivier Thomann,test,1280
2005/11/24,Olivier Thomann,test,1280
2005/11/24,Olivier Thomann,test,1280
2005/11/24,Olivier Thomann,test,1280
2005/11/24,Olivier Thomann,test,1280
2005/11/24,Olivier Thomann,production,159
2005/11/24,Olivier Thomann,test,344
2005/11/24,Olivier Thomann,test,344
2005/11/24,Olivier Thomann,test,344
2005/11/24,Olivier Thomann,test,344
2005/11/24,Olivier Thomann,test,344
2005/11/24,Olivier Thomann,test,344
2005/11/24,Olivier Thomann,test,344
2005/11/24,Olivier Thomann,test,344
2005/11/24,Olivier Thomann,test,344
2005/11/24,Olivier Thomann,test,344
2005/11/24,Jerome Lanneluc,test,1198
2005/11/24,Jerome Lanneluc,test,1172
2005/11/24,Jerome Lanneluc,test,1172
2005/11/24,Jerome Lanneluc,test,1172
2005/11/24,Jerome Lanneluc,test,1172
2005/11/24,Jerome Lanneluc,test,1172
2005/11/24,Jerome Lanneluc,test,1172
2005/11/24,Jerome Lanneluc,test,1172
2005/11/24,Jerome Lanneluc,test,1172
2005/11/24,Jerome Lanneluc,test,1172
2005/11/24,Jerome Lanneluc,test,1172
2005/11/23,Jerome Lanneluc,production,559
2005/11/23,Jerome Lanneluc,production,280
2005/11/23,Jerome Lanneluc,production,280
2005/11/23,Jerome Lanneluc,production,280
2005/11/23,Jerome Lanneluc,production,280
2005/11/23,Frederic Fusier,test,1285
2005/11/23,Frederic Fusier,test,1285
2005/11/23,Frederic Fusier,test,1285
2005/11/23,Olivier Thomann,production,283
2005/11/23,Olivier Thomann,production,283
2005/11/22,Jerome Lanneluc,production,280
2005/11/22,Jerome Lanneluc,production,280
2005/11/22,Jerome Lanneluc,production,280
2005/11/22,Frederic Fusier,test,1186
2005/11/22,Frederic Fusier,test,1186
2005/11/22,Frederic Fusier,test,1186
2005/11/22,Frederic Fusier,test,1186
2005/11/22,Frederic Fusier,test,1186
2005/11/22,Frederic Fusier,test,1186
2005/11/22,Frederic Fusier,test,1186
2005/11/22,Olivier Thomann,test,1198
2005/11/22,Olivier Thomann,test,68
2005/11/22,Olivier Thomann,production,331
2005/11/22,Olivier Thomann,production,331
2005/11/22,Olivier Thomann,production,331
2005/11/22,Olivier Thomann,production,331
2005/11/22,Jerome Lanneluc,production,918
2005/11/22,Kent Johnson,production,280
2005/11/22,Jerome Lanneluc,production,915
2005/11/21,Olivier Thomann,test,1133
2005/11/21,Jerome Lanneluc,test,1385
2005/11/21,Jerome Lanneluc,test,1385
2005/11/21,Jerome Lanneluc,test,1385
2005/11/21,Jerome Lanneluc,test,1385
2005/11/21,Jerome Lanneluc,test,1385
2005/11/19,Walter Harley,production,84
2005/11/19,Kent Johnson,production,61
2005/11/19,Kent Johnson,production,61
2005/11/19,Olivier Thomann,production,410
2005/11/19,Jerome Lanneluc,test,1201
2005/11/19,Jerome Lanneluc,test,1172
2005/11/19,Jerome Lanneluc,test,1172
2005/11/19,Jerome Lanneluc,test,1172
2005/11/19,Jerome Lanneluc,test,1172
2005/11/19,Jerome Lanneluc,test,1172
2005/11/19,Jerome Lanneluc,test,1172
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
2005/11/19,Philipe Mulet,production,15
